회원번호,가입일,첫구매일,최종구매일,누적구매횟수,평균주문금액,멤버쉽가입,신규멤버쉽가입,광고문자수신동의
54009,2015-12-10,2015-12-10,2019-06-16,411,37150,N,Y,Y
54110,2015-12-10,2015-12-10,2019-06-07,97,85385,N,N,Y
54113,2015-12-10,2015-12-10,2019-06-06,30,65907,N,N,Y
54365,2015-12-13,2015-12-13,2019-06-16,155,45861,N,Y,N
54374,2015-12-13,2015-12-14,2019-06-17,215,77270,N,N,Y
54390,2015-12-14,2015-12-19,2019-06-18,122,75411,N,N,Y
54420,2015-12-14,2017-07-23,2019-06-17,28,74899,N,N,Y
54530,2015-12-15,2016-01-04,2019-06-18,74,57515,N,N,Y
54561,2015-12-15,2015-12-15,2019-06-16,37,39313,N,Y,Y
54565,2015-12-15,2015-12-15,2019-06-18,80,68697,N,N,Y
54572,2015-12-15,2015-12-16,2019-06-18,256,28892,N,Y,Y
54581,2015-12-15,2015-12-29,2019-06-14,100,59573,N,N,Y
54652,2015-12-15,2015-12-16,2019-06-14,99,49952,N,N,Y
54772,2015-12-16,2015-12-17,2019-05-28,107,56681,N,N,Y
54795,2015-12-16,2015-12-17,2019-06-13,396,29366,N,Y,N
54804,2015-12-16,2015-12-18,2019-06-15,239,53712,N,N,Y
54805,2015-12-16,2017-03-03,2019-06-16,113,55696,N,N,N
54977,2015-12-18,2015-12-18,2019-06-13,38,51321,N,N,Y
55061,2015-12-18,2015-12-18,2019-05-24,61,57760,N,N,Y
55109,2015-12-18,2015-12-19,2019-06-17,130,52461,N,N,Y
55163,2015-12-19,2017-12-20,2019-06-11,107,71950,N,N,Y
55244,2015-12-20,2015-12-21,2019-05-31,232,63157,N,N,Y
55265,2015-12-21,2016-01-05,2019-06-17,262,77671,N,N,Y
55311,2015-12-21,2015-12-21,2019-06-13,33,68817,N,N,Y
55326,2015-12-21,2016-04-07,2019-06-17,90,63787,N,N,Y
55361,2015-12-21,2015-12-29,2019-06-17,135,68635,N,N,N
55380,2015-12-21,2015-12-31,2019-06-12,64,52839,N,N,Y
55392,2015-12-21,2015-12-29,2019-06-13,61,60398,N,N,N
164235,2015-12-22,2015-12-22,2019-06-10,24,50353,N,N,N
164236,2015-12-22,2015-12-22,2019-06-18,194,59707,N,N,Y
164264,2015-12-22,2015-12-29,2019-06-15,126,157490,N,N,Y
164329,2015-12-22,2015-12-23,2019-06-16,51,73016,N,N,N
164694,2015-12-25,2015-12-25,2019-06-13,110,68734,N,N,N
164784,2015-12-27,2015-12-28,2019-06-15,95,101097,N,N,Y
164789,2015-12-27,2015-12-27,2019-06-16,124,31554,N,Y,Y
164882,2015-12-28,2015-12-28,2019-06-17,143,48515,N,N,Y
164888,2015-12-28,2015-12-28,2019-06-16,21,70321,N,N,N
165010,2015-12-29,2015-12-29,2019-06-17,71,71083,N,N,N
165203,2015-12-30,2015-12-31,2019-06-18,183,52392,N,N,Y
165249,2015-12-30,2015-12-30,2019-06-16,287,54448,N,N,Y
165312,2015-12-31,2015-12-31,2019-06-18,77,99451,N,N,Y
165335,2015-12-31,2015-12-31,2019-06-10,152,58477,N,N,N
165415,2016-01-01,2016-04-01,2019-06-18,90,54015,N,N,N
165456,2016-01-01,2016-01-01,2019-06-17,618,37811,N,N,N
165498,2016-01-02,2016-01-02,2019-05-31,337,34191,N,N,N
165519,2016-01-02,2016-01-04,2019-06-14,101,61568,N,N,Y
165611,2016-01-03,2016-01-03,2019-06-17,89,54254,N,N,Y
165633,2016-01-03,2016-01-04,2019-06-13,42,38765,N,Y,Y
165808,2016-01-05,2016-01-05,2019-06-16,303,30863,N,N,Y
165810,2016-01-05,2016-01-29,2019-06-15,125,61122,N,N,Y
165815,2016-01-05,2016-01-06,2019-06-18,193,77246,N,N,Y
165916,2016-01-06,2018-10-15,2019-06-18,28,60498,N,N,N
165967,2016-01-06,2016-01-06,2019-06-17,77,42873,N,Y,Y
166033,2016-01-06,2016-01-08,2019-06-17,118,55241,N,Y,N
166062,2016-01-06,2016-01-06,2019-06-14,126,76056,N,N,Y
166130,2016-01-07,2016-01-09,2019-06-15,227,68716,N,N,Y
166160,2016-01-07,2016-01-07,2019-06-15,75,110264,N,N,N
166195,2016-01-07,2016-01-07,2019-06-17,210,95840,N,N,Y
166253,2016-01-07,2016-01-07,2019-06-13,106,107077,N,N,N
166354,2016-01-08,2016-01-08,2019-06-14,41,83776,N,N,Y
166568,2016-01-10,2016-01-10,2019-06-13,204,59432,N,N,Y
166659,2016-01-11,2019-03-29,2019-05-31,6,99743,N,N,Y
166883,2016-01-12,2016-01-13,2019-06-18,199,62085,N,N,N
167026,2016-01-12,2016-03-04,2019-06-18,183,35026,N,Y,Y
167047,2016-01-12,2016-04-05,2019-06-12,90,55797,N,N,Y
167069,2016-01-12,2016-01-18,2019-06-13,148,79971,N,N,Y
167098,2016-01-13,2016-12-12,2019-06-18,243,32151,N,Y,Y
167099,2016-01-13,2016-01-14,2019-06-14,133,45191,N,N,N
167155,2016-01-13,2016-01-13,2019-06-05,189,100853,N,N,N
167176,2016-01-13,2016-01-14,2019-06-09,108,52400,N,N,Y
167238,2016-01-13,2016-01-25,2019-06-14,100,77988,N,N,Y
167256,2016-01-13,2016-01-14,2019-06-18,132,70556,N,N,Y
167271,2016-01-13,2016-01-17,2019-06-14,223,34685,N,Y,Y
167278,2016-01-14,2016-01-14,2019-06-17,182,37254,N,Y,N
167308,2016-01-14,2016-01-14,2019-06-15,168,50302,N,N,N
167371,2016-01-14,2016-01-18,2019-06-06,98,61080,N,N,Y
167386,2016-01-14,2016-01-14,2019-06-16,97,26642,N,Y,Y
167488,2016-01-15,2016-01-15,2019-06-18,76,93268,N,N,Y
167498,2016-01-15,2016-03-18,2019-06-13,33,68518,N,N,Y
167508,2016-01-15,2016-01-18,2019-06-16,81,70045,N,N,Y
167557,2016-01-15,2016-01-15,2019-06-12,226,39296,N,Y,N
167666,2016-01-16,2016-01-19,2019-06-17,222,27649,N,N,N
167706,2016-01-17,2016-01-23,2019-06-16,197,53712,N,N,Y
167721,2016-01-17,2016-01-17,2019-06-18,114,61048,N,N,Y
167802,2016-01-18,2018-04-09,2019-06-15,36,61018,N,N,Y
167883,2016-01-18,2016-01-18,2019-06-13,109,146162,N,N,Y
167902,2016-01-18,2016-01-18,2019-06-11,14,62556,N,N,Y
167905,2016-01-18,2018-10-22,2019-06-11,77,34489,N,Y,N
168005,2016-01-19,2016-01-21,2019-06-12,69,60635,N,N,N
168054,2016-01-19,2016-01-20,2019-06-07,114,68297,N,N,N
168062,2016-01-19,2016-01-21,2019-06-10,18,89114,N,N,Y
168128,2016-01-19,2016-01-24,2019-06-15,66,59572,N,N,N
168134,2016-01-19,2019-02-02,2019-06-09,11,99165,N,N,Y
168158,2016-01-19,2016-01-20,2019-06-08,107,58521,N,N,N
168170,2016-01-19,2018-08-06,2019-06-15,58,49903,N,N,Y
168197,2016-01-20,2016-01-21,2019-06-14,38,58606,N,N,Y
168270,2016-01-20,2016-01-20,2019-06-12,102,87908,N,N,Y
168279,2016-01-20,2016-01-21,2019-06-18,279,34544,N,N,N
168334,2016-01-20,2016-01-22,2019-06-17,236,69235,N,N,N
168376,2016-01-20,2016-01-20,2019-06-15,198,44054,N,N,Y
168383,2016-01-21,2016-01-21,2019-06-12,161,85953,N,N,N
168648,2016-01-22,2016-03-27,2019-06-18,53,74248,N,N,N
168746,2016-01-22,2016-01-28,2019-06-17,91,78600,N,N,Y
168837,2016-01-22,2016-02-17,2019-06-13,181,67627,N,N,Y
168866,2016-01-23,2018-11-09,2019-06-13,21,77355,N,N,Y
168902,2016-01-23,2016-01-23,2019-06-12,47,39456,N,Y,Y
168941,2016-01-23,2016-04-07,2019-06-07,134,74821,N,N,N
168955,2016-01-23,2016-01-24,2019-06-12,233,55593,N,N,Y
169003,2016-01-23,2016-04-20,2019-06-18,137,45737,N,Y,Y
169015,2016-01-24,2016-01-28,2019-06-16,140,76189,N,N,Y
169045,2016-01-24,2016-01-24,2019-06-09,73,61322,N,N,Y
169046,2016-01-24,2017-08-16,2019-06-18,70,52447,N,N,N
169080,2016-01-24,2016-01-24,2019-06-02,90,74916,N,N,Y
169093,2016-01-24,2016-01-26,2019-06-18,32,85202,N,N,Y
169214,2016-01-24,2016-01-24,2019-06-17,131,52479,N,N,Y
169257,2016-01-25,2016-01-25,2019-06-14,94,74427,N,N,Y
169324,2016-01-25,2016-01-25,2019-06-17,129,60511,N,N,N
169338,2016-01-25,2016-01-25,2019-06-17,138,60473,N,N,Y
169354,2016-01-25,2016-03-10,2019-06-17,112,47497,N,N,N
169453,2016-01-25,2018-01-09,2019-06-06,64,78551,N,N,N
169577,2016-01-26,2016-01-26,2019-06-13,98,56015,N,N,N
169611,2016-01-26,2016-02-03,2019-06-17,271,44785,N,Y,N
169689,2016-01-26,2016-07-28,2019-06-14,65,65456,N,N,N
169731,2016-01-27,2016-01-28,2019-06-17,112,102148,N,N,Y
169893,2016-01-27,2017-05-05,2019-06-10,67,59827,N,N,Y
170040,2016-01-28,2016-01-28,2019-06-14,189,104341,N,N,Y
170050,2016-01-28,2016-11-18,2019-06-18,101,61846,N,N,Y
170122,2016-01-28,2016-05-17,2019-06-17,79,101750,N,N,Y
170143,2016-01-28,2016-02-01,2019-06-14,24,75780,N,N,Y
170157,2016-01-28,2017-08-22,2019-06-18,170,69106,N,N,N
170211,2016-01-28,2016-01-29,2019-06-18,113,53619,N,N,Y
170234,2016-01-28,2016-01-28,2019-06-05,66,60152,N,N,N
170241,2016-01-28,2016-01-28,2019-06-18,111,63785,N,N,Y
170273,2016-01-28,2016-01-29,2019-06-17,313,41340,N,Y,Y
170287,2016-01-29,2018-09-28,2019-06-18,36,55388,N,N,Y
170288,2016-01-29,2016-02-02,2019-06-16,241,49952,N,Y,Y
170396,2016-01-29,2016-01-29,2019-06-13,59,70526,N,N,Y
170455,2016-01-30,2016-06-07,2019-05-27,92,149639,N,N,Y
170510,2016-01-30,2016-01-30,2019-06-14,99,87592,N,N,N
170524,2016-01-30,2016-02-02,2019-06-12,114,52205,N,N,Y
170559,2016-01-31,2016-01-31,2019-06-12,80,60898,N,N,Y
170613,2016-01-31,2018-02-05,2019-05-31,62,85867,N,N,N
170652,2016-01-31,2016-02-03,2019-06-07,132,72052,N,N,N
170655,2016-01-31,2016-01-31,2019-06-11,264,55616,N,N,Y
170656,2016-01-31,2016-01-31,2019-06-17,326,30718,N,Y,Y
170681,2016-01-31,2016-01-31,2019-06-14,83,68689,N,N,N
170742,2016-02-01,2016-04-26,2019-06-13,162,85425,N,N,Y
170833,2016-02-01,2016-02-01,2019-06-02,116,107895,N,N,Y
170847,2016-02-01,2016-09-12,2019-06-18,96,71523,N,N,Y
170905,2016-02-02,2016-02-02,2019-05-29,49,69430,N,N,Y
171012,2016-02-02,2016-02-02,2019-06-17,110,49408,N,N,Y
171098,2016-02-02,2016-11-18,2019-06-18,188,42285,N,Y,Y
171101,2016-02-02,2016-02-02,2019-06-15,83,111362,N,N,N
171104,2016-02-02,2016-02-02,2019-06-10,43,92717,N,N,N
171119,2016-02-02,2016-02-02,2019-06-12,46,83836,N,N,Y
171201,2016-02-03,2016-02-03,2019-06-06,65,86816,N,N,N
171364,2016-02-03,2016-06-11,2019-06-18,56,84484,N,N,Y
171476,2016-02-04,2016-07-15,2019-06-13,219,45296,N,N,Y
171488,2016-02-04,2016-02-04,2019-06-13,50,53517,N,N,N
171551,2016-02-04,2016-02-04,2019-06-18,83,63264,N,N,Y
171562,2016-02-04,2016-02-05,2019-06-13,298,32676,N,Y,Y
171610,2016-02-05,2016-03-28,2019-06-17,103,47187,N,N,N
171618,2016-02-05,2016-03-04,2019-06-13,80,105022,N,N,N
171626,2016-02-05,2016-02-05,2019-06-15,202,66245,N,N,Y
171724,2016-02-07,2016-03-27,2019-06-18,198,49699,N,N,Y
171731,2016-02-07,2016-03-01,2019-06-16,99,66029,N,N,Y
171776,2016-02-09,2019-03-17,2019-06-17,22,54786,N,N,N
171826,2016-02-09,2016-02-14,2019-06-16,180,35822,N,Y,N
171850,2016-02-10,2016-02-23,2019-06-15,155,52615,N,N,N
171855,2016-02-10,2017-10-24,2019-06-14,46,59479,N,N,Y
171940,2016-02-11,2016-02-11,2019-06-06,139,56009,N,N,Y
171952,2016-02-11,2016-02-11,2019-06-13,135,46948,N,Y,Y
171955,2016-02-11,2016-02-11,2019-06-17,124,65688,N,N,Y
172062,2016-02-11,2016-02-11,2019-06-18,118,79227,N,N,N
172088,2016-02-11,2016-03-14,2019-06-18,66,85665,N,N,N
172267,2016-02-12,2016-02-12,2019-06-15,36,66773,N,N,Y
172287,2016-02-12,2016-02-12,2019-06-16,349,59145,N,N,Y
172318,2016-02-12,2016-02-12,2019-06-15,212,46611,N,N,Y
172368,2016-02-13,2016-02-15,2019-06-17,323,49635,N,N,Y
172376,2016-02-13,2016-02-13,2019-06-15,63,83584,N,N,N
172396,2016-02-13,2019-04-17,2019-06-07,15,43383,N,N,Y
172453,2016-02-13,2018-12-18,2019-06-18,47,43221,N,N,N
172494,2016-02-13,2016-02-13,2019-06-13,12,53238,N,N,Y
172534,2016-02-14,2016-02-14,2019-05-28,111,64773,N,N,Y
172535,2016-02-14,2016-02-16,2019-06-17,164,44579,N,N,N
172588,2016-02-14,2016-03-02,2019-06-12,74,39290,N,N,N
172598,2016-02-14,2016-02-14,2019-06-09,55,89892,N,N,N
172639,2016-02-14,2016-02-14,2019-06-18,261,63754,N,N,Y
172710,2016-02-15,2019-04-07,2019-06-17,16,55462,N,N,N
172750,2016-02-15,2016-02-18,2019-06-18,146,69931,N,N,Y
172797,2016-02-15,2016-02-25,2019-06-16,117,69270,N,N,N
172848,2016-02-15,2016-02-16,2019-06-16,120,62801,N,N,N
172860,2016-02-15,2016-02-16,2019-06-14,287,31586,N,Y,Y
172982,2016-02-16,2016-02-16,2019-05-30,74,77464,N,N,N
173030,2016-02-16,2017-08-22,2019-05-28,19,72235,N,N,N
173084,2016-02-16,2016-02-16,2019-06-13,46,75287,N,N,Y
173135,2016-02-16,2016-02-17,2019-06-13,101,154594,N,N,N
173154,2016-02-17,2016-02-25,2019-06-01,49,66489,N,N,Y
173174,2016-02-17,2018-05-25,2019-06-08,43,71493,N,N,Y
173197,2016-02-17,2016-02-21,2019-06-05,187,55129,N,N,Y
173226,2016-02-17,2016-02-18,2019-06-14,114,65535,N,N,Y
173343,2016-02-18,2017-01-25,2019-06-09,239,69487,N,N,Y
173407,2016-02-18,2016-02-18,2019-06-18,52,37985,N,N,Y
173479,2016-02-18,2016-02-18,2019-06-12,123,61216,N,N,Y
173529,2016-02-18,2016-03-01,2019-06-18,112,37099,N,N,Y
173553,2016-02-18,2016-02-18,2019-06-11,23,133752,N,N,Y
173574,2016-02-18,2016-02-19,2019-06-06,102,47734,Y,N,Y
173626,2016-02-19,2017-09-13,2019-06-11,43,67312,N,N,N
173652,2016-02-19,2016-02-19,2019-06-14,86,62811,N,N,Y
173755,2016-02-19,2016-09-11,2019-06-17,452,28391,N,Y,Y
173776,2016-02-19,2016-02-23,2019-06-15,41,64573,N,N,Y
173782,2016-02-19,2016-03-02,2019-06-16,205,38060,N,N,N
173856,2016-02-20,2017-02-06,2019-06-16,17,62860,N,N,Y
173912,2016-02-20,2017-12-28,2019-06-16,35,58426,N,N,Y
173953,2016-02-21,2016-02-25,2019-06-11,222,64662,N,N,Y
174066,2016-02-22,2016-02-23,2019-06-12,30,62329,N,N,N
174070,2016-02-22,2016-02-25,2019-06-14,295,56041,N,Y,Y
174095,2016-02-22,2016-02-23,2019-06-18,220,41954,N,N,Y
174168,2016-02-22,2016-02-24,2019-05-31,31,85033,N,N,Y
174180,2016-02-22,2016-02-22,2019-06-14,51,108185,N,N,Y
174206,2016-02-22,2016-02-22,2019-06-18,326,45880,N,Y,Y
174254,2016-02-23,2016-03-20,2019-06-17,364,44281,N,Y,Y
174409,2016-02-23,2016-06-01,2019-06-16,92,50909,N,N,N
174458,2016-02-24,2016-02-24,2019-06-17,203,51185,N,Y,Y
174564,2016-02-24,2016-03-15,2019-06-10,68,183129,N,N,Y
174588,2016-02-24,2016-05-25,2019-06-17,131,57758,N,N,Y
174607,2016-02-24,2017-04-04,2019-06-18,78,62837,N,N,N
174634,2016-02-24,2016-02-24,2019-06-15,147,70620,N,N,N
174641,2016-02-24,2016-02-24,2019-06-13,42,56474,N,N,N
174836,2016-02-25,2016-02-25,2019-06-12,15,62607,N,N,Y
174842,2016-02-25,2016-03-29,2019-06-08,163,56079,N,N,Y
174902,2016-02-25,2016-02-26,2019-06-17,262,44524,N,N,Y
174947,2016-02-26,2016-02-26,2019-06-02,203,47146,N,N,Y
174954,2016-02-26,2017-05-10,2019-06-16,39,69306,N,N,Y
174955,2016-02-26,2016-03-08,2019-06-16,364,53482,N,Y,N
174969,2016-02-26,2016-02-26,2019-06-13,29,59631,N,N,N
175012,2016-02-26,2016-02-26,2019-06-02,12,63313,N,N,Y
175079,2016-02-27,2016-06-18,2019-06-11,80,67086,N,N,N
175103,2016-02-27,2016-11-27,2019-06-08,127,79403,N,N,Y
175134,2016-02-28,2016-03-06,2019-06-14,33,90767,N,N,N
175191,2016-02-28,2016-03-04,2019-06-13,158,103831,N,N,Y
175198,2016-02-29,2016-02-29,2019-06-06,113,64603,N,N,Y
175267,2016-02-29,2016-02-29,2019-06-16,195,24464,N,Y,Y
175302,2016-02-29,2016-03-04,2019-06-11,149,67661,N,N,Y
175321,2016-02-29,2017-03-07,2019-06-18,290,43469,N,N,Y
175412,2016-03-01,2016-03-01,2019-06-14,236,42209,N,N,Y
175505,2016-03-02,2016-09-04,2019-06-15,120,19829,N,Y,N
175512,2016-03-02,2016-03-02,2019-06-18,297,44153,N,Y,Y
175513,2016-03-02,2016-03-14,2019-06-12,102,62996,N,N,Y
175562,2016-03-02,2016-03-05,2019-06-14,234,40742,N,N,Y
175615,2016-03-02,2016-03-02,2019-06-17,100,116973,N,N,Y
175667,2016-03-02,2016-04-08,2019-05-31,110,71876,N,N,Y
175977,2016-03-03,2019-01-28,2019-06-17,26,76329,N,N,Y
175980,2016-03-03,2016-10-28,2019-06-04,65,59870,N,N,N
176090,2016-03-03,2016-03-04,2019-06-05,84,75572,N,N,N
176144,2016-03-03,2016-03-05,2019-06-18,251,70694,N,N,Y
176159,2016-03-03,2016-05-19,2019-06-17,229,77961,N,N,N
176251,2016-03-03,2016-03-03,2019-06-11,48,50374,N,Y,N
176295,2016-03-03,2016-03-05,2019-05-28,70,54075,N,N,Y
176575,2016-03-03,2016-03-10,2019-06-14,156,50827,N,N,N
176799,2016-03-04,2016-03-07,2019-06-17,99,70063,N,N,N
176944,2016-03-04,2016-03-21,2019-06-17,120,83834,N,N,Y
177054,2016-03-04,2016-03-07,2019-06-18,510,21313,N,Y,N
177061,2016-03-04,2016-12-06,2019-06-16,7,92186,N,N,Y
177394,2016-03-05,2016-03-05,2019-06-15,84,61078,N,N,N
177478,2016-03-06,2016-03-06,2019-06-13,454,45710,N,Y,Y
177480,2016-03-06,2016-03-07,2019-06-17,121,51559,N,N,Y
177548,2016-03-06,2016-10-26,2019-06-06,49,71441,N,N,Y
177611,2016-03-06,2016-03-15,2019-06-16,12,64084,N,N,N
177629,2016-03-06,2016-03-07,2019-06-15,232,51742,N,N,Y
177735,2016-03-07,2016-03-26,2019-06-18,26,80004,N,N,Y
177747,2016-03-07,2016-03-07,2019-06-14,166,59188,N,N,Y
177965,2016-03-07,2016-03-07,2019-06-09,39,73167,N,N,N
178017,2016-03-07,2019-01-12,2019-06-07,5,173616,N,N,Y
178200,2016-03-08,2016-03-11,2019-06-16,318,46255,N,Y,N
178264,2016-03-08,2016-03-10,2019-06-12,166,39759,N,Y,Y
178926,2016-03-09,2016-03-10,2019-06-13,38,60456,N,N,Y
179017,2016-03-10,2016-04-14,2019-06-13,93,60410,N,N,N
179044,2016-03-10,2016-03-11,2019-06-17,99,72816,N,N,Y
179118,2016-03-10,2016-03-10,2019-06-14,124,58611,N,N,Y
179144,2016-03-10,2016-03-10,2019-06-15,104,51026,N,N,Y
179328,2016-03-11,2016-03-11,2019-06-13,116,77210,N,N,Y
179332,2016-03-11,2016-03-11,2019-06-14,190,64365,N,N,N
179345,2016-03-11,2016-03-11,2019-06-15,172,30596,N,Y,Y
179409,2016-03-11,2016-03-11,2019-06-18,18,89614,N,N,Y
179416,2016-03-11,2016-11-14,2019-06-13,44,48157,N,N,N
179467,2016-03-11,2016-03-11,2019-06-07,46,69022,N,N,Y
179470,2016-03-11,2016-03-11,2019-06-18,193,35750,N,Y,Y
179605,2016-03-12,2016-03-12,2019-06-13,73,67475,N,N,Y
179689,2016-03-13,2017-07-16,2019-06-18,156,73256,N,Y,Y
179697,2016-03-13,2016-03-13,2019-06-16,121,71201,N,N,N
179741,2016-03-13,2017-07-02,2019-06-17,93,75574,N,N,Y
179767,2016-03-13,2016-03-22,2019-06-13,67,61211,N,N,N
179769,2016-03-13,2016-03-21,2019-06-15,135,64111,N,N,N
179794,2016-03-13,2016-07-04,2019-06-16,97,79109,N,N,Y
179845,2016-03-14,2016-03-14,2019-06-17,113,59708,N,N,Y
179885,2016-03-14,2016-03-15,2019-06-18,247,51563,N,N,Y
179916,2016-03-14,2016-03-14,2019-05-31,149,53213,N,N,Y
179976,2016-03-14,2016-04-30,2019-05-27,161,49217,N,N,Y
180048,2016-03-14,2016-03-14,2019-06-15,87,47502,N,N,Y
180139,2016-03-15,2016-08-15,2019-05-31,28,80601,N,N,Y
180232,2016-03-15,2016-03-16,2019-06-13,97,69452,N,N,Y
180281,2016-03-15,2016-03-15,2019-06-18,113,107886,N,N,N
180322,2016-03-15,2016-03-16,2019-06-17,106,49380,N,N,Y
180331,2016-03-15,2016-03-24,2019-06-13,87,77923,N,N,N
180392,2016-03-15,2016-04-27,2019-06-17,114,105676,N,N,Y
180476,2016-03-16,2016-03-16,2019-06-12,131,56176,N,N,Y
180522,2016-03-16,2017-04-11,2019-06-17,85,55303,N,N,Y
180770,2016-03-17,2016-03-18,2019-06-12,73,40776,N,N,N
180820,2016-03-17,2016-05-16,2019-06-15,444,25265,Y,N,N
180841,2016-03-17,2016-04-03,2019-06-17,99,80712,N,N,Y
180978,2016-03-18,2016-03-24,2019-06-12,115,73117,N,N,Y
181013,2016-03-18,2017-01-17,2019-05-23,28,82513,N,N,Y
181023,2016-03-18,2016-04-26,2019-06-11,37,58524,N,N,Y
181060,2016-03-18,2016-03-18,2019-06-18,37,33575,N,Y,Y
181138,2016-03-18,2016-09-12,2019-06-18,64,57138,N,N,Y
181219,2016-03-18,2017-01-13,2019-06-16,62,57812,N,Y,N
181481,2016-03-20,2016-03-26,2019-06-17,48,62248,N,Y,Y
181601,2016-03-21,2016-03-21,2019-06-10,93,67537,N,N,Y
181608,2016-03-21,2016-03-21,2019-06-18,81,31450,N,Y,N
181629,2016-03-21,2017-08-06,2019-06-14,81,71910,N,N,N
181872,2016-03-23,2016-03-23,2019-06-18,27,58050,N,N,Y
182019,2016-03-23,2016-03-24,2019-06-14,37,89136,N,N,N
182063,2016-03-23,2016-07-14,2019-06-17,84,102147,N,N,Y
182126,2016-03-23,2016-03-23,2019-06-10,39,82483,N,N,N
182135,2016-03-23,2019-05-10,2019-05-29,3,123147,N,N,Y
182153,2016-03-24,2016-03-28,2019-06-11,41,83920,N,N,Y
182300,2016-03-24,2016-07-06,2019-06-03,50,87322,N,N,Y
182365,2016-03-24,2018-08-02,2019-06-16,77,84083,N,N,N
182455,2016-03-25,2016-04-16,2019-06-17,49,107908,N,N,Y
182570,2016-03-25,2016-03-25,2019-06-13,97,57842,N,N,Y
182591,2016-03-25,2016-03-26,2019-06-17,123,54779,N,N,Y
182669,2016-03-26,2018-11-16,2019-06-12,15,69976,N,N,Y
182696,2016-03-26,2016-03-26,2019-06-13,73,50146,N,N,Y
182699,2016-03-26,2016-04-19,2019-06-15,65,74221,N,N,Y
182702,2016-03-26,2016-03-27,2019-06-11,51,73736,N,N,N
182763,2016-03-27,2017-07-23,2019-06-10,9,98958,N,N,Y
182767,2016-03-27,2016-05-08,2019-05-31,57,89596,N,N,Y
182813,2016-03-27,2016-04-05,2019-06-16,116,104690,N,N,Y
182829,2016-03-27,2016-03-27,2019-06-17,483,39382,N,Y,Y
182882,2016-03-27,2016-03-28,2019-06-11,21,43391,N,N,Y
182916,2016-03-28,2016-03-31,2019-06-12,147,84409,N,N,N
182917,2016-03-28,2016-03-29,2019-06-13,121,71631,N,N,Y
182961,2016-03-28,2016-03-28,2019-06-07,97,64375,N,N,N
183015,2016-03-28,2016-08-16,2019-05-25,57,89524,N,N,N
183172,2016-03-29,2016-03-29,2019-06-15,234,34297,N,Y,Y
183195,2016-03-29,2016-03-31,2019-06-17,131,89638,N,N,Y
183253,2016-03-29,2018-11-07,2019-06-13,19,85739,N,N,Y
183381,2016-03-30,2017-05-10,2019-06-09,47,108773,N,N,Y
183403,2016-03-30,2019-05-09,2019-06-15,9,70154,N,N,N
183428,2016-03-30,2019-01-24,2019-06-18,25,72431,N,N,Y
183451,2016-03-30,2016-03-31,2019-06-18,199,79682,N,N,Y
183535,2016-03-31,2016-03-31,2019-06-16,342,56355,N,N,Y
183742,2016-04-01,2016-04-01,2019-06-18,108,45775,N,N,N
183897,2016-04-02,2016-04-04,2019-06-18,164,58121,N,N,Y
183905,2016-04-02,2016-04-02,2019-06-13,133,91859,N,N,Y
183961,2016-04-03,2016-04-03,2019-06-18,415,28939,N,Y,Y
184001,2016-04-03,2016-04-03,2019-06-17,171,59952,N,N,Y
184004,2016-04-03,2016-04-03,2019-06-11,71,70519,N,N,Y
184023,2016-04-03,2017-10-25,2019-06-10,39,36089,N,Y,Y
184097,2016-04-04,2016-04-04,2019-06-17,642,52319,N,Y,N
184207,2016-04-04,2018-01-18,2019-06-13,72,54412,N,N,N
184214,2016-04-04,2016-04-04,2019-06-13,91,112626,N,N,Y
184215,2016-04-04,2017-07-02,2019-06-07,66,77926,N,N,Y
184278,2016-04-04,2018-05-21,2019-06-17,40,62760,N,N,Y
184336,2016-04-04,2016-04-05,2019-06-17,186,57839,N,N,N
184369,2016-04-04,2016-04-04,2019-06-18,228,57516,N,Y,Y
184385,2016-04-04,2016-04-05,2019-06-18,435,61441,N,Y,Y
184424,2016-04-05,2016-04-05,2019-06-10,115,48657,N,N,N
184476,2016-04-05,2016-04-06,2019-06-05,408,76420,N,N,Y
184521,2016-04-05,2016-04-06,2019-06-13,77,95004,N,N,Y
184524,2016-04-05,2018-10-13,2019-06-16,27,64124,N,N,Y
184717,2016-04-06,2016-04-06,2019-06-18,523,63883,N,Y,N
184768,2016-04-06,2016-05-13,2019-06-03,119,55255,N,N,Y
184769,2016-04-06,2016-08-07,2019-06-17,33,50156,N,N,N
184996,2016-04-07,2016-04-07,2019-06-16,85,71213,N,N,N
185134,2016-04-07,2016-04-07,2019-06-11,56,41979,N,Y,Y
185188,2016-04-07,2016-11-11,2019-06-18,83,52130,N,N,Y
185307,2016-04-07,2017-01-16,2019-06-14,109,66765,N,N,Y
185348,2016-04-08,2018-07-31,2019-05-28,21,57727,N,N,Y
185417,2016-04-08,2016-04-08,2019-06-15,44,87972,N,N,Y
185432,2016-04-08,2016-04-18,2019-06-18,44,91292,N,N,Y
185446,2016-04-08,2016-05-29,2019-06-09,80,65003,N,N,Y
185806,2016-04-08,2016-04-21,2019-06-18,192,48067,N,Y,Y
185833,2016-04-08,2016-06-20,2019-06-15,24,69629,N,N,Y
185920,2016-04-08,2016-04-08,2019-06-16,79,36464,N,N,Y
186091,2016-04-09,2016-04-09,2019-06-18,33,61224,N,N,Y
186145,2016-04-09,2016-04-09,2019-06-17,211,68025,N,N,N
